"","SAMPLE","SESSION","VEG","DAY","MONTH","YEAR","WEB","NIGHT","TRAP","CAPT","TAG","SPP","AGE","SEX","REPROD","WT","NOTES","Stapp.comments"
"2251",12,"May-00","SHRUB",11,5,2000,"13SW",4,100,NA,NA,NA,NA,NA,NA,NA,"BD, SPRUNG",NA
"2252",12,"May-00","SHRUB",11,5,2000,"13SW",4,104,"N",600,"DIOR","A","M","N",54,"U, TAG 513 LOST",NA
"2253",12,"May-00","SHRUB",11,5,2000,"13SW",4,68,"N",620,"DIOR","A","M","R",78,"B",NA
"2254",12,"May-00","SHRUB",11,5,2000,"13SW",4,48,"N",636,"DIOR","S","M","N",52,"U",NA
"2255",12,"May-00","SHRUB",11,5,2000,"13SW",4,30,"N",640,"DIOR","A","M","N",59,"U",NA
"2256",12,"May-00","SHRUB",11,5,2000,"13SW",4,29,"N",648,"DIOR","A","F","N",70,"U",NA
"2257",12,"May-00","SHRUB",11,5,2000,"13SW",4,83,"R",252,"DIOR",NA,NA,NA,NA,"B",NA
"2258",12,"May-00","SHRUB",11,5,2000,"13SW",4,105,"R",508,"DIOR",NA,NA,NA,NA,"B",NA
"2259",12,"May-00","SHRUB",11,5,2000,"13SW",4,106,"R",516,"DIOR",NA,NA,NA,NA,"U",NA
"2260",12,"May-00","SHRUB",11,5,2000,"13SW",4,102,"R",539,"DIOR",NA,NA,NA,NA,"U",NA
"2261",12,"May-00","SHRUB",11,5,2000,"13SW",4,38,"R",543,"DIOR",NA,NA,NA,NA,"U",NA
"2262",12,"May-00","SHRUB",11,5,2000,"13SW",4,79,"R",567,"DIOR",NA,NA,NA,NA,"BD",NA
"2263",12,"May-00","SHRUB",11,5,2000,"13SW",4,110,"R",583,"DIOR","A","M","R",70,"U, NO TAG/GREEN MARKING SEE 5/10",NA
"2264",12,"May-00","SHRUB",11,5,2000,"13SW",4,114,"R",612,"DIOR",NA,NA,NA,NA,"B",NA
"2265",12,"May-00","SHRUB",11,5,2000,"13SW",4,96,"R",617,"DIOR",NA,NA,NA,NA,"B",NA
"2266",12,"May-00","SHRUB",11,5,2000,"13SW",4,35,"R",626,"DIOR",NA,NA,NA,NA,"B",NA
"2267",12,"May-00","SHRUB",11,5,2000,"13SW",4,116,"N",584,"ONLE","A","M","R",41,"B",NA
"2268",12,"May-00","SHRUB",11,5,2000,"13SW",4,37,"R",415,"ONLE",NA,NA,NA,NA,"B",NA
"2269",12,"May-00","SHRUB",11,5,2000,"13SW",4,118,"R",440,"ONLE",NA,NA,NA,NA,"B",NA
"2270",12,"May-00","SHRUB",11,5,2000,"13SW",4,107,"R",552,"ONLE",NA,NA,NA,NA,"B",NA
"2271",12,"May-00","SHRUB",11,5,2000,"13SW",4,89,"N",631,"PEMA","A","M","R",21,"BD",NA
"2272",12,"May-00","SHRUB",11,5,2000,"13SW",4,10,"R",510,"PEMA",NA,NA,NA,NA,"B",NA
"2273",12,"May-00","SHRUB",11,5,2000,"13SW",4,109,"R",520,"PEMA",NA,NA,NA,NA,"B",NA
"2274",12,"May-00","SHRUB",11,5,2000,"13SW",4,58,"R",535,"PEMA",NA,NA,NA,NA,"U",NA
"2275",12,"May-00","SHRUB",11,5,2000,"13SW",4,78,"R",564,"PEMA",NA,NA,NA,NA,"BD",NA
"2276",12,"May-00","SHRUB",11,5,2000,"13SW",4,95,"R",568,"PEMA",NA,NA,NA,NA,"B",NA
"2277",12,"May-00","SHRUB",11,5,2000,"13SW",4,86,"R",574,"PEMA",NA,NA,NA,NA,"B",NA
"2278",12,"May-00","SHRUB",11,5,2000,"13SW",4,70,"R",634,"PEMA",NA,NA,NA,NA,"B",NA
"2279",12,"May-00","GRASS",11,5,2000,"25NE",4,3,NA,NA,NA,NA,NA,NA,NA,"SPTR",NA
"2280",12,"May-00","GRASS",11,5,2000,"25NE",4,70,"N",576,"ONLE","S","F","N",20,"",NA
"2281",12,"May-00","GRASS",11,5,2000,"25NE",4,8,"R",570,"ONLE",NA,NA,NA,NA,"",NA
"2282",12,"May-00","GRASS",11,5,2000,"25NE",4,48,"R",624,"ONLE",NA,NA,NA,NA,"",NA
"2283",12,"May-00","GRASS",11,5,2000,"25NE",4,73,"N",608,"PEMA","A","F","N",20,"",NA
"2284",13,"Sep-00","SHRUB",18,9,2000,"24NE",1,119,"N",618,"DIOR","A","F","N",78,"",NA
"2285",13,"Sep-00","SHRUB",18,9,2000,"24NE",1,109,"N",619,"DIOR","A","F","N",70,"Torn ear",NA
"2286",13,"Sep-00","SHRUB",18,9,2000,"24NE",1,82,"N",676,"DIOR","A","F","N",72,"",NA
"2287",13,"Sep-00","SHRUB",18,9,2000,"24NE",1,38,"N",702,"DIOR","A","M","R",62,"Operator error, weighted on night 2",NA
"2288",13,"Sep-00","SHRUB",18,9,2000,"24NE",1,65,"N",678,"ONLE","S","M","N",21,"",NA
"2289",13,"Sep-00","SHRUB",18,9,2000,"24NE",1,72,"N",677,"PEMA","A","M","R",19,"",NA
"2290",13,"Sep-00","SHRUB",18,9,2000,"24NE",1,36,"N",701,"PEMA","A","M","R",22,"Scale not working, weighed on night 3",NA
"2291",13,"Sep-00","SHRUB",18,9,2000,"24NE",1,28,"O",521,"PEMA","A","M","R",19,"",NA
"2292",13,"Sep-00","SHRUB",18,9,2000,"24NE",1,103,"N",604,"REME","A","F","N",11,"",NA
"2293",13,"Sep-00","SHRUB",18,9,2000,"24NE",1,12,"N",675,"REME","A","M","R",9,"",NA
"2294",13,"Sep-00","GRASS",18,9,2000,"26NW",1,22,"N",609,"ONLE","A","M","N",26,"",NA
"2295",13,"Sep-00","GRASS",18,9,2000,"26NW",1,66,"N",681,"ONLE","A","M","R",28,"",NA
"2296",13,"Sep-00","GRASS",18,9,2000,"27NE",1,35,NA,NA,NA,NA,NA,NA,NA,"",NA
"2297",13,"Sep-00","GRASS",18,9,2000,"27NE",1,38,NA,NA,NA,NA,NA,NA,NA,"",NA
"2298",13,"Sep-00","GRASS",18,9,2000,"27NE",1,68,NA,NA,NA,NA,NA,NA,NA,"",NA
"2299",13,"Sep-00","GRASS",18,9,2000,"27NE",1,100,"N",674,"ONLE","S","F","N",27,"",NA
"2300",13,"Sep-00","GRASS",18,9,2000,"27NE",1,57,"N",680,"ONLE","A","M","N",27,"",NA
"2301",13,"Sep-00","GRASS",18,9,2000,"27NE",1,29,"N",703,"ONLE","A","M","N",28,"",NA
"2302",13,"Sep-00","GRASS",18,9,2000,"27NE",1,49,"O",529,"ONLE","A","F","R",32,"",NA
"2303",13,"Sep-00","SHRUB",19,9,2000,"24NE",2,9,"N",672,"DIOR","A","M","N",NA,"",NA
"2304",13,"Sep-00","SHRUB",19,9,2000,"24NE",2,110,"R",619,"DIOR",NA,NA,NA,NA,"",NA
"2305",13,"Sep-00","SHRUB",19,9,2000,"24NE",2,27,"R",702,"DIOR",NA,NA,NA,62,"",NA
"2306",13,"Sep-00","SHRUB",19,9,2000,"24NE",2,43,"R",678,"ONLE",NA,NA,NA,NA,"",NA
"2307",13,"Sep-00","SHRUB",19,9,2000,"24NE",2,63,"R",677,"PEMA",NA,NA,NA,NA,"",NA
"2308",13,"Sep-00","SHRUB",19,9,2000,"24NE",2,35,"N",704,"REME","A","M","N",7,"",NA
"2309",13,"Sep-00","GRASS",19,9,2000,"26NW",2,47,"R",609,"ONLE",NA,NA,NA,NA,"",NA
"2310",13,"Sep-00","GRASS",19,9,2000,"27NE",2,99,"R",674,"ONLE",NA,NA,NA,NA,"",NA
"2311",13,"Sep-00","SHRUB",20,9,2000,"24NE",3,75,NA,NA,NA,NA,NA,NA,NA,"SPRUNG",NA
