year,season,date,habitat,night,web,trap,recap,spp,sex,age,weight,repro,recond,incomplete,marked,dead,closed,newborn,keyfield,datasetid,POINT_X,POINT_Y,table_id,layer_id
2001,S,3/29/2001,JG,3,1,142,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG1142,DSL2006013,-106.8615905,32.5966253,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,144,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG1144,DSL2006013,-106.8615976,32.59680916,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,12,N,DIOR,F,A,58,Y,P,.,.,.,.,.,JG112,DSL2006013,-106.8610533,32.59669932,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,8,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG18,DSL2006013,-106.8612583,32.59637966,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,6,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG16,DSL2006013,-106.8613619,32.59622434,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,19,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG119,DSL2006013,-106.8611083,32.5961331,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,21,N,NEAL,M,A,118,N,.,.,.,.,.,.,JG121,DSL2006013,-106.8609244,32.59622703,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,122,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JG1122,DSL2006013,-106.8616294,32.59599675,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,123,Y,SPSP,.,.,0,.,.,.,.,.,.,.,JG1123,DSL2006013,-106.8616568,32.59603605,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,124,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG1124,DSL2006013,-106.8616819,32.59607406,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,84,N,SPSP,M,A,114,Y,S,.,.,.,.,.,JG284,DSL2006013,-106.8597676,32.59342164,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,96,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG296,DSL2006013,-106.8601353,32.59373332,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,95,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG295,DSL2006013,-106.8600474,32.59378182,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,94,Y,ONAR,.,.,0,.,.,.,.,.,.,.,JG294,DSL2006013,-106.8599589,32.59382836,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,104,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2104,DSL2006013,-106.85987,32.59418815,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,120,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2120,DSL2006013,-106.8601592,32.59463676,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,116,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2116,DSL2006013,-106.8597861,32.59445865,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,114,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2114,DSL2006013,-106.8595996,32.59437127,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,113,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2113,DSL2006013,-106.8595089,32.59432987,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,138,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2138,DSL2006013,-106.8592331,32.59455788,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,6,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG26,DSL2006013,-106.8590167,32.5945111,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,139,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2139,DSL2006013,-106.8592348,32.59464919,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,141,Y,ONLE,.,.,0,.,.,.,.,.,.,.,JG2141,DSL2006013,-106.8592363,32.59482699,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,142,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2142,DSL2006013,-106.8592389,32.59491786,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,78,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG378,DSL2006013,-106.8560818,32.59276956,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,79,Y,ONLE,.,.,0,.,.,.,.,.,.,.,JG379,DSL2006013,-106.8561397,32.59269402,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,80,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG380,DSL2006013,-106.8561831,32.59261279,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,83,Y,DISP,.,.,0,.,.,.,.,.,.,.,JG383,DSL2006013,-106.8563379,32.59237742,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,84,N,DIOR,F,A,58,Y,P,.,.,.,.,.,JG384,DSL2006013,-106.856391,32.59229794,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,95,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG395,DSL2006013,-106.8566782,32.5926434,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,94,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG394,DSL2006013,-106.8565883,32.59269067,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,93,N,NEMI,F,A,235,N,.,.,.,.,.,.,JG393,DSL2006013,-106.8564992,32.59274033,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,5,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG35,DSL2006013,-106.8557178,32.5933218,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,7,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG37,DSL2006013,-106.8556134,32.59347789,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,8,Y,SPSP,.,.,0,.,.,.,.,.,.,.,JG38,DSL2006013,-106.8555613,32.59355702,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,10,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG310,DSL2006013,-106.855462,32.59371735,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,11,N,DIOR,M,A,49,Y,PS,.,.,.,.,.,JG311,DSL2006013,-106.8554093,32.59379735,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,24,N,DIOR,M,A,55,Y,PS,.,.,.,.,.,JG324,DSL2006013,-106.8549682,32.59356185,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,23,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG323,DSL2006013,-106.8550574,32.59351335,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,22,Y,ONLE,.,.,0,.,.,.,.,.,.,.,JG322,DSL2006013,-106.8551485,32.5934656,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,21,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG321,DSL2006013,-106.8552412,32.59341783,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,14,Y,ONLE,.,.,0,.,.,.,.,.,.,.,JG314,DSL2006013,-106.8557859,32.59313513,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,52,N,DIOR,M,A,49,Y,S,.,.,.,.,.,JG152,DSL2006013,-106.8614593,32.59576814,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,53,N,DIOR,M,A,55,Y,S,.,.,.,.,.,JG153,DSL2006013,-106.8614038,32.59568989,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,54,N,DIOR,M,A,61,Y,S,.,.,.,.,.,JG154,DSL2006013,-106.8613486,32.59561588,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,56,N,DIOR,M,A,66,N,.,.,.,.,.,.,JG156,DSL2006013,-106.8612387,32.5954564,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,57,N,DIOR,M,A,60,.,.,Y,M,.,.,.,JG157,DSL2006013,-106.8611855,32.59538126,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,58,N,DIOR,F,A,71,Y,P,.,.,.,.,.,JG158,DSL2006013,-106.8611296,32.59530848,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,72,N,DIOR,F,A,60,Y,P,.,.,.,.,.,JG172,DSL2006013,-106.8615431,32.59501637,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,71,N,DIOR,.,.,0,.,.,Y,N,.,.,.,JG171,DSL2006013,-106.8615481,32.59510022,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,69,N,DIOR,M,A,63,N,.,.,.,.,.,.,JG169,DSL2006013,-106.8615529,32.59528305,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,67,N,DIOR,M,A,54,Y,S,.,.,.,.,.,JG167,DSL2006013,-106.8615567,32.59546102,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,64,N,DIOR,F,A,56,Y,L,.,.,.,.,.,JG164,DSL2006013,-106.8615661,32.59573497,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,6,N,DIOR,M,A,54,Y,PS,.,.,.,.,.,JG26,DSL2006013,-106.8590167,32.5945111,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,8,N,DISP,M,A,146,Y,S,.,.,.,.,.,JG28,DSL2006013,-106.8589096,32.5946662,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,12,N,DIOR,M,A,57,Y,S,.,.,.,.,.,JG212,DSL2006013,-106.8586988,32.59498003,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,15,N,DIOR,M,A,54,Y,PS,.,.,.,.,.,JG215,DSL2006013,-106.8590908,32.59426853,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,78,N,DIOR,M,A,56,Y,S,.,.,.,.,.,JG278,DSL2006013,-106.8594453,32.59388569,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,80,N,DIOR,M,A,54,N,.,.,.,.,.,.,JG280,DSL2006013,-106.8595513,32.59373118,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,32,N,DIOR,M,A,63,N,.,.,.,.,.,.,JG332,DSL2006013,-106.8552323,32.59309418,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,35,N,DIOR,F,A,47,Y,V,.,.,.,.,.,JG335,DSL2006013,-106.8549123,32.59309938,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,36,N,DIOR,M,A,60,N,.,.,.,.,2,.,JG336,DSL2006013,-106.8548075,32.5931023,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,48,N,DIOR,F,A,64,Y,P,.,.,.,.,.,JG348,DSL2006013,-106.8549276,32.59266808,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,45,N,DIOR,F,A,52,Y,L,.,.,.,.,.,JG345,DSL2006013,-106.8552088,32.5927887,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,44,N,DIOR,M,A,56,Y,PS,.,.,.,.,.,JG344,DSL2006013,-106.855302,32.59282926,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,128,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG1128,DSL2006013,-106.8618988,32.59638411,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,130,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG1130,DSL2006013,-106.8620036,32.59654006,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,131,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG1131,DSL2006013,-106.8620577,32.59661682,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,118,Y,DIOR,.,.,0,.,.,.,.,.,8,.,JG1118,DSL2006013,-106.8623109,32.59627538,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,112,.,DIOR,.,.,0,.,.,Y,U,.,.,.,JG1112,DSL2006013,-106.8617589,32.59601267,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,16,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG116,DSL2006013,-106.8613874,32.59599767,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,23,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG123,DSL2006013,-106.8607393,32.5963175,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,36,Y,DISP,.,.,0,.,.,.,.,.,.,.,JG136,DSL2006013,-106.8604986,32.5959183,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,32,Y,DISP,.,.,0,.,.,.,.,.,.,.,JG132,DSL2006013,-106.8609251,32.5959131,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,30,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG130,DSL2006013,-106.8611428,32.59591316,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,29,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG129,DSL2006013,-106.8612455,32.59590786,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,87,N,SPSP,M,A,112,N,.,.,.,.,.,.,JG187,DSL2006013,-106.8617129,32.59585324,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,2,104,N,DIOR,M,A,0,Y,PS,Y,M,.,.,.,JG2104,DSL2006013,-106.85987,32.59418815,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,2,108,N,NEAL,M,A,242,Y,S,.,.,.,.,.,JG2108,DSL2006013,-106.8602942,32.59418882,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,2,120,N,ONLE,M,A,35,N,.,.,.,.,.,.,JG2120,DSL2006013,-106.8601592,32.59463676,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,2,119,N,ONLE,F,A,38,Y,P,.,.,.,.,.,JG2119,DSL2006013,-106.8600658,32.59458982,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,2,117,N,DIOR,M,A,57,Y,S,.,.,.,.,.,JG2117,DSL2006013,-106.8598819,32.59450408,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,2,116,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2116,DSL2006013,-106.8597861,32.59445865,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,2,111,N,SPSP,M,A,113,N,.,.,.,.,.,.,JG2111,DSL2006013,-106.8593668,32.59426255,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,3,27,N,ONLE,M,A,39,N,.,.,.,.,.,.,JG327,DSL2006013,-106.855712,32.59308552,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,3,24,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG324,DSL2006013,-106.8549682,32.59356185,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,3,23,N,DIOR,M,A,61,N,.,.,.,.,.,.,JG323,DSL2006013,-106.8550574,32.59351335,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,3,22,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG322,DSL2006013,-106.8551485,32.5934656,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,3,20,Y,SPSP,.,.,0,.,.,.,.,.,.,.,JG320,DSL2006013,-106.8553301,32.59337034,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,3,101,N,ONLE,M,A,28,N,.,.,.,.,.,.,JG3101,DSL2006013,-106.8561928,32.59306584,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,3,102,N,DIOR,M,A,61,N,.,.,.,.,.,.,JG3102,DSL2006013,-106.8563009,32.59306062,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,3,96,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG396,DSL2006013,-106.856769,32.59259449,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,3,95,N,ONLE,M,A,40,Y,PS,.,.,.,.,.,JG395,DSL2006013,-106.8566782,32.5926434,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,3,94,N,DIOR,M,A,62,Y,S,.,.,.,.,.,JG394,DSL2006013,-106.8565883,32.59269067,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,89,N,SPSP,M,A,0,N,.,Y,M,.,.,.,JG189,DSL2006013,-106.8618587,32.59577923,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,90,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG190,DSL2006013,-106.8619371,32.59573639,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,93,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG193,DSL2006013,-106.8622127,32.59560125,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,94,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG194,DSL2006013,-106.862304,32.59555522,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,96,N,SPSP,F,A,93,Y,V,.,.,.,.,.,JG196,DSL2006013,-106.8624913,32.59546696,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,108,N,SPSP,M,A,114,Y,S,.,.,.,.,.,JG1108,DSL2006013,-106.8626346,32.59590754,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,107,N,SPSP,M,A,0,N,.,Y,M,.,.,.,JG1107,DSL2006013,-106.8625298,32.59590765,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,105,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG1105,DSL2006013,-106.8623163,32.59591052,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,102,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG1102,DSL2006013,-106.8619984,32.59591565,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,101,N,ONLE,M,A,36,N,.,.,.,.,.,.,JG1101,DSL2006013,-106.8618912,32.59591625,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,1,99,N,DIOR,F,A,57,Y,L,.,.,.,.,.,JG199,DSL2006013,-106.8617392,32.5959182,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,58,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG258,DSL2006013,-106.8587909,32.59357899,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,60,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG260,DSL2006013,-106.8586794,32.5934225,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,72,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG272,DSL2006013,-106.8592028,32.59329265,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,71,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG271,DSL2006013,-106.8592108,32.59338452,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,64,Y,ONLE,.,.,0,.,.,.,.,.,.,.,JG264,DSL2006013,-106.8592234,32.59401667,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,129,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2129,DSL2006013,-106.8596095,32.59473787,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,131,N,DIOR,M,A,63,Y,S,.,.,.,.,.,JG2131,DSL2006013,-106.8597169,32.59489557,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,2,144,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG2144,DSL2006013,-106.8592386,32.59510114,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,108,N,DIOR,F,A,68,Y,P,.,.,.,.,.,JG3108,DSL2006013,-106.8569384,32.59303306,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,120,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG3120,DSL2006013,-106.8568073,32.59352788,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,113,N,SPSP,M,A,118,Y,S,.,.,.,.,.,JG3113,DSL2006013,-106.8561537,32.59321706,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,129,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG3129,DSL2006013,-106.8562659,32.59362833,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,131,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG3131,DSL2006013,-106.8563744,32.5937792,100-086-9.1,210-086-3.1
2001,S,3/29/2001,JG,3,3,132,N,DIOR,M,A,60,Y,S,.,.,.,.,.,JG3132,DSL2006013,-106.85643,32.59385743,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,39,N,DIOR,M,A,65,Y,S,.,.,.,.,.,JG139,DSL2006013,-106.8614339,32.59584484,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,36,N,DISP,M,A,65,Y,S,.,.,.,.,.,JG136,DSL2006013,-106.8604986,32.5959183,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,34,N,DISP,F,A,125,Y,L,.,.,.,.,.,JG134,DSL2006013,-106.8607081,32.5959135,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,29,N,DIOR,F,A,61,N,.,.,.,.,.,.,JG129,DSL2006013,-106.8612455,32.59590786,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,28,N,DIOR,M,A,63,Y,S,.,.,.,.,.,JG128,DSL2006013,-106.8613528,32.59590662,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,26,N,DIOR,.,.,0,.,.,Y,U,.,.,.,JG126,DSL2006013,-106.8614622,32.59590845,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,123,N,DIOR,M,A,70,Y,S,.,.,.,.,.,JG1123,DSL2006013,-106.8616568,32.59603605,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,127,N,DIOR,F,A,53,Y,L,.,.,.,.,.,JG1127,DSL2006013,-106.861843,32.59630535,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,128,N,DIOR,M,A,56,Y,S,.,.,.,.,.,JG1128,DSL2006013,-106.8618988,32.59638411,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,131,N,DIOR,F,A,59,Y,L,.,.,.,.,.,JG1131,DSL2006013,-106.8620577,32.59661682,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,144,N,DIOR,M,A,58,Y,S,.,.,.,.,.,JG1144,DSL2006013,-106.8615976,32.59680916,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,143,N,DIOR,F,A,50,Y,L,.,.,.,.,.,JG1143,DSL2006013,-106.8615942,32.59671289,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,1,140,N,DIOR,M,A,57,Y,S,.,.,.,.,.,JG1140,DSL2006013,-106.8615943,32.59646039,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,30,N,ONLE,F,A,37,N,.,.,.,.,.,.,JG230,DSL2006013,-106.8588014,32.59420172,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,33,N,ONLE,M,A,39,Y,S,.,.,.,.,.,JG233,DSL2006013,-106.8584836,32.59420734,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,35,N,DIOR,M,A,62,Y,S,.,.,.,.,.,JG235,DSL2006013,-106.8582687,32.59420989,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,36,N,DIOR,M,A,58,Y,S,.,.,.,.,.,JG236,DSL2006013,-106.85816,32.59421169,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,47,N,DIOR,M,A,57,Y,S,.,.,.,.,.,JG247,DSL2006013,-106.8583947,32.59379637,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,46,N,DIOR,M,A,0,Y,S,Y,M,.,.,.,JG246,DSL2006013,-106.8584866,32.59383991,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,45,N,DIOR,F,A,58,N,.,.,.,.,.,.,JG245,DSL2006013,-106.8585797,32.59388967,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,43,N,DIOR,M,A,53,Y,S,.,.,.,.,.,JG243,DSL2006013,-106.8587622,32.59397479,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,40,N,DIOR,M,A,60,Y,S,.,.,.,.,.,JG240,DSL2006013,-106.8590428,32.5941073,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,58,N,DIOR,M,A,56,Y,S,.,.,.,.,.,JG258,DSL2006013,-106.8587909,32.59357899,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,72,N,DIOR,M,A,58,Y,S,.,.,.,.,.,JG272,DSL2006013,-106.8592028,32.59329265,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,71,N,DIOR,F,A,57,N,.,.,.,.,.,.,JG271,DSL2006013,-106.8592108,32.59338452,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,2,50,N,PGFL,M,A,6,N,.,.,.,.,.,.,JG250,DSL2006013,-106.8591693,32.59412014,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,71,N,DIOR,M,A,60,Y,S,.,.,.,.,.,JG371,DSL2006013,-106.8558444,32.59227309,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,70,N,ONLE,.,.,0,.,.,Y,U,.,.,.,JG370,DSL2006013,-106.8558474,32.59236333,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,115,N,DIOR,M,A,55,Y,S,.,.,.,.,.,JG3115,DSL2006013,-106.8563404,32.59330427,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,24,N,SPSP,M,A,124,Y,S,.,.,.,.,.,JG324,DSL2006013,-106.8549682,32.59356185,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,11,N,DIOR,M,A,53,Y,S,.,.,.,.,.,JG311,DSL2006013,-106.8554093,32.59379735,100-086-9.1,210-086-3.1
2001,S,3/27/2001,JG,1,3,10,N,DIOR,F,A,66,Y,P,.,.,.,.,.,JG310,DSL2006013,-106.855462,32.59371735,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,60,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG160,DSL2006013,-106.8610194,32.59515337,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,59,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG159,DSL2006013,-106.8610743,32.59523069,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,58,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG158,DSL2006013,-106.8611296,32.59530848,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,57,N,DISP,M,A,140,Y,S,.,.,.,.,.,JG157,DSL2006013,-106.8611855,32.59538126,100-086-9.1,210-086-3.1
2001,S,3/28/2001,JG,2,1,56,Y,DIOR,.,.,0,.,.,.,.,.,.,.,JG156,DSL2006013,-106.8612387,32.5954564,100-086-9.1,210-086-3.1
